seller_id,order_quarter,total_orders,cumulative_orders,next_quarter,churn,monetary,cumulative_monetary,recency_days,active_months_count,active_days_count,tenure_months,seller_city,seller_state,median_review_score,total_orders_late_to_carrier,total_orders_late_to_customer,median_approval_time_hours,top_main_category
04ee0ec01589969663ba5967c0e0bdc0,2018Q3,1,1,,1,289.49,289.49,40,1,1,1.3,lajeado,RS,5.0,0,0,0.36,books_media
04fdea0c111866e6cf812f1570d6b5bd,2017Q4,4,4,2018Q1,0,485.0,485.0,16,3,4,2.6,sao paulo,SP,3.5,1,1,0.28,electronics
04fdea0c111866e6cf812f1570d6b5bd,2018Q1,4,8,,1,380.0,865.0,59,1,4,5.6,sao paulo,SP,3.5,1,0,4.63,electronics
0509040ea3fe50071181bbc359eb7738,2017Q2,8,8,2017Q3,0,473.17999999999995,473.17999999999995,1,2,7,1.9,belo horizonte,MG,4.0,0,0,0.18,toys_leisure
0509040ea3fe50071181bbc359eb7738,2017Q3,12,20,2017Q4,0,508.27,981.4499999999999,13,3,11,5.0,belo horizonte,MG,5.0,0,0,0.26,toys_leisure
0509040ea3fe50071181bbc359eb7738,2017Q4,34,54,2018Q1,0,1231.1,2212.5499999999997,1,3,25,8.1,belo horizonte,MG,5.0,2,4,1.28,toys_leisure
0509040ea3fe50071181bbc359eb7738,2018Q1,24,78,2018Q2,0,887.9,3100.45,2,3,20,11.1,belo horizonte,MG,5.0,2,3,0.28,toys_leisure
0509040ea3fe50071181bbc359eb7738,2018Q2,6,84,2018Q3,0,406.3,3506.7499999999995,10,3,6,14.1,belo horizonte,MG,5.0,1,0,0.38,toys_leisure
0509040ea3fe50071181bbc359eb7738,2018Q3,3,87,,1,209.7,3716.45,59,2,3,17.2,belo horizonte,MG,5.0,0,0,0.75,toys_leisure
052577151711aec5c744fe12e66db3e1,2017Q4,1,1,,1,687.0,687.0,66,1,1,2.2,rodeio,SC,5.0,1,0,0.53,small_appliances
054694fa03fe82cec4b7551487331d74,2017Q1,9,9,2017Q2,0,3770.0,3770.0,16,3,7,2.8,itajobi,SP,4.5,5,1,17.32,others
054694fa03fe82cec4b7551487331d74,2017Q2,5,14,2017Q3,0,3417.0,7187.0,5,3,5,5.8,itajobi,SP,3.0,3,1,0.23,small_appliances
054694fa03fe82cec4b7551487331d74,2017Q3,2,16,2017Q4,0,694.0,7881.0,20,1,2,8.9,itajobi,SP,3.0,2,1,0.3,home
054694fa03fe82cec4b7551487331d74,2017Q4,1,17,2018Q1,0,497.0,8378.0,75,1,1,11.9,itajobi,SP,2.0,1,1,0.16,home
054694fa03fe82cec4b7551487331d74,2018Q1,3,20,2018Q2,0,1008.1,9386.1,79,1,3,14.9,itajobi,SP,3.0,2,1,0.2,small_appliances
054694fa03fe82cec4b7551487331d74,2018Q2,1,21,,1,597.0,9983.1,82,1,1,18.0,itajobi,SP,5.0,0,0,37.22,small_appliances
056b4ada5bbc2c50cc7842547dda6b51,2017Q4,4,4,2018Q1,0,995.98,995.98,5,1,4,1.0,queimados,RJ,4.0,0,0,0.26,gifts_market
056b4ada5bbc2c50cc7842547dda6b51,2018Q1,8,12,2018Q2,0,2185.94,3181.92,6,3,8,4.0,queimados,RJ,5.0,0,3,0.82,gifts_market
056b4ada5bbc2c50cc7842547dda6b51,2018Q2,30,42,2018Q3,0,5003.700000000001,8185.620000000001,0,3,25,7.0,queimados,RJ,5.0,5,1,0.39,gifts_market
056b4ada5bbc2c50cc7842547dda6b51,2018Q3,21,63,,1,3887.79,12073.41,38,2,17,10.1,queimados,RJ,4.0,2,3,0.28,gifts_market
0570350b23eda5444f8d1d9544932058,2018Q2,6,6,,1,626.9,626.9,39,2,6,2.6,sao paulo,SP,5.0,0,0,0.3,beauty_health
05730013efda596306417c3b09302475,2018Q3,4,4,,1,952.0,952.0,39,2,4,2.9,criciuma,SC,5.0,0,0,10.11,home
058cb5aeb36d7c0fcae20fc85d5e0a59,2017Q3,2,2,2017Q4,0,184.0,184.0,4,1,2,0.2,rio de janeiro,RJ,4.0,0,0,1.12,gifts_market
058cb5aeb36d7c0fcae20fc85d5e0a59,2017Q4,1,3,2018Q2,0,92.0,276.0,86,1,1,3.2,rio de janeiro,RJ,4.0,0,0,0.13,gifts_market
058cb5aeb36d7c0fcae20fc85d5e0a59,2018Q2,5,8,2018Q3,0,571.0,847.0,32,2,5,9.3,rio de janeiro,RJ,4.5,0,0,20.08,gifts_market
058cb5aeb36d7c0fcae20fc85d5e0a59,2018Q3,3,11,,1,389.0,1236.0,47,2,3,12.3,rio de janeiro,RJ,4.0,1,1,0.31,gifts_market
058fd0aa2bfdb2274e05e1ae971dabb6,2017Q3,3,3,2017Q4,0,430.0,430.0,0,2,3,1.9,santo andre,SP,3.0,0,1,21.98,beauty_health
058fd0aa2bfdb2274e05e1ae971dabb6,2017Q4,33,36,2018Q1,0,4331.5,4761.5,11,3,25,5.0,santo andre,SP,5.0,0,1,0.5,beauty_health
058fd0aa2bfdb2274e05e1ae971dabb6,2018Q1,11,47,2018Q2,0,1387.5,6149.0,4,3,11,8.0,santo andre,SP,5.0,0,1,0.21,beauty_health
058fd0aa2bfdb2274e05e1ae971dabb6,2018Q2,14,61,,1,1740.9,7889.9,23,3,12,11.0,santo andre,SP,5.0,0,2,0.3,beauty_health
05a48cc8859962767935ab9087417fbb,2018Q3,1,1,,1,42.9,42.9,59,1,1,2.0,sao paulo,SP,5.0,0,0,0.98,garden
05a940b4ecae36cadfd8e93bd9c43257,2017Q3,6,6,2017Q4,0,333.4,333.4,7,3,6,2.5,goiania,GO,5.0,0,0,0.25,others
05a940b4ecae36cadfd8e93bd9c43257,2017Q4,1,7,2018Q1,0,65.9,399.29999999999995,5,1,1,5.6,goiania,GO,5.0,0,0,14.95,electronics
05a940b4ecae36cadfd8e93bd9c43257,2018Q1,2,9,,1,295.8,695.1,40,2,2,8.6,goiania,GO,2.5,1,0,3.21,electronics
05aebce0b5c8f0d41b29b686f2d05fd3,2018Q1,1,1,2018Q3,0,34.99,34.99,26,1,1,0.9,sao paulo,SP,5.0,0,0,11.43,home
05aebce0b5c8f0d41b29b686f2d05fd3,2018Q3,1,2,,1,40.0,74.99000000000001,51,1,1,7.0,sao paulo,SP,5.0,0,1,72.0,garden
05ca864204d09595ae591b93ea9cf93d,2018Q3,1,1,,1,179.9,179.9,45,1,1,1.5,barueri,SP,5.0,0,1,18.28,electronics
05d2173d43ea568aa0540eba70d2ca76,2017Q3,1,1,2017Q4,0,78.0,78.0,3,1,1,0.1,alfenas,MG,4.0,0,0,0.22,automotive
05d2173d43ea568aa0540eba70d2ca76,2017Q4,11,12,2018Q1,0,987.68,1065.6799999999998,12,2,9,3.2,alfenas,MG,5.0,0,0,0.3,automotive
05d2173d43ea568aa0540eba70d2ca76,2018Q1,30,42,2018Q2,0,2755.32,3821.0,21,3,24,6.2,alfenas,MG,5.0,0,2,0.49,automotive
05d2173d43ea568aa0540eba70d2ca76,2018Q2,12,54,2018Q3,0,966.92,4787.92,1,3,12,9.2,alfenas,MG,4.0,0,1,1.86,automotive
05d2173d43ea568aa0540eba70d2ca76,2018Q3,6,60,,1,779.83,5567.75,49,2,6,12.3,alfenas,MG,5.0,0,0,15.43,automotive
05e107217c7266362fd44b75b2cd4cc4,2018Q2,1,1,2018Q3,0,25.98,25.98,1,1,1,0.0,sao paulo - sp,SP,4.0,0,0,0.22,office
05e107217c7266362fd44b75b2cd4cc4,2018Q3,4,5,,1,167.4,193.38,40,1,3,3.1,sao paulo - sp,SP,4.5,0,4,3.8,office
05f51e13da97139648b8125c31e5f51b,2017Q3,31,31,2017Q4,0,8134.48,8134.48,3,3,26,2.7,belo horizonte,MG,5.0,7,0,0.26,baby
05f51e13da97139648b8125c31e5f51b,2017Q4,23,54,2018Q1,0,3855.14,11989.619999999999,33,2,19,5.8,belo horizonte,MG,5.0,3,7,0.29,baby
05f51e13da97139648b8125c31e5f51b,2018Q1,3,57,,1,1110.69,13100.31,8,2,3,8.8,belo horizonte,MG,5.0,1,0,0.19,baby
05feb94f19d094d4b0f9281f0b1d4c99,2017Q3,2,2,2017Q4,0,4626.0,4626.0,17,2,2,1.6,mogi das cruzes,SP,5.0,0,0,0.25,garden
05feb94f19d094d4b0f9281f0b1d4c99,2017Q4,2,4,2018Q1,0,3014.0,7640.0,4,2,2,4.6,mogi das cruzes,SP,4.5,0,0,0.18,garden
05feb94f19d094d4b0f9281f0b1d4c99,2018Q1,2,6,,1,3376.0,11016.0,41,2,2,7.6,mogi das cruzes,SP,4.0,0,0,0.73,garden
05ff92fedb5be47920fea08e501238b9,2016Q4,1,1,2017Q1,0,89.0,89.0,88,1,1,2.9,santo angelo,RS,5.0,0,0,47.94,others
05ff92fedb5be47920fea08e501238b9,2017Q1,15,16,2017Q2,0,7030.7,7119.7,8,3,15,5.9,santo angelo,RS,4.0,0,0,0.21,others
05ff92fedb5be47920fea08e501238b9,2017Q2,5,21,2017Q3,0,2053.4,9173.1,0,2,5,9.0,santo angelo,RS,4.0,0,0,10.67,others
05ff92fedb5be47920fea08e501238b9,2017Q3,8,29,2017Q4,0,2142.7,11315.8,18,3,8,12.0,santo angelo,RS,5.0,1,1,0.24,small_appliances
05ff92fedb5be47920fea08e501238b9,2017Q4,9,38,2018Q1,0,2814.94,14130.74,3,3,8,15.1,santo angelo,RS,3.0,0,1,2.2,others
05ff92fedb5be47920fea08e501238b9,2018Q1,6,44,2018Q2,0,2318.84,16449.58,45,2,6,18.1,santo angelo,RS,5.0,0,0,10.98,beauty_health
05ff92fedb5be47920fea08e501238b9,2018Q2,7,51,2018Q3,0,3151.3599999999997,19600.94,4,3,7,21.1,santo angelo,RS,5.0,0,0,0.55,beauty_health
05ff92fedb5be47920fea08e501238b9,2018Q3,5,56,,1,2412.2400000000002,22013.18,54,2,5,24.2,santo angelo,RS,5.0,0,1,0.54,beauty_health
062c325cd6a2b87845fab56b4ec2eeae,2018Q2,1,1,2018Q3,0,37.88,37.88,54,1,1,1.8,sao paulo,SP,5.0,0,0,6.38,baby
062c325cd6a2b87845fab56b4ec2eeae,2018Q3,1,2,,1,95.34,133.22,60,1,1,4.9,sao paulo,SP,5.0,0,0,0.51,office
062ce95fa2ad4dfaedfc79260130565f,2017Q1,10,10,2017Q2,0,1111.8,1111.8,0,3,10,2.1,lajeado,RS,5.0,0,0,0.22,home
062ce95fa2ad4dfaedfc79260130565f,2017Q2,33,43,2017Q3,0,4892.2,6004.0,2,3,27,5.2,lajeado,RS,5.0,9,0,0.25,home
062ce95fa2ad4dfaedfc79260130565f,2017Q3,11,54,,1,1558.9,7562.9,20,3,10,8.2,lajeado,RS,4.0,5,0,0.27,home
06532f10282704ef4c69168b914b77be,2017Q1,3,3,2017Q2,0,5030.0,5030.0,0,1,3,0.9,paincandu,PR,5.0,0,0,16.54,garden
06532f10282704ef4c69168b914b77be,2017Q2,2,5,2017Q3,0,2415.0,7445.0,4,2,2,4.0,paincandu,PR,4.5,0,0,0.17,garden
06532f10282704ef4c69168b914b77be,2017Q3,2,7,,1,2382.95,9827.95,43,2,2,7.0,paincandu,PR,4.0,0,0,0.27,garden
06579cb253ecd5a3a12a9e6eb6bf8f47,2017Q3,17,17,2017Q4,0,1371.2,1371.2,8,2,16,1.9,sao paulo - sp,SP,5.0,1,1,0.26,home
06579cb253ecd5a3a12a9e6eb6bf8f47,2017Q4,14,31,2018Q1,0,964.6,2335.8,16,3,13,5.0,sao paulo - sp,SP,4.0,1,2,0.25,home
06579cb253ecd5a3a12a9e6eb6bf8f47,2018Q1,11,42,2018Q2,0,1036.2,3372.0,19,3,10,8.0,sao paulo - sp,SP,3.0,0,6,0.38,home
06579cb253ecd5a3a12a9e6eb6bf8f47,2018Q2,8,50,2018Q3,0,590.1,3962.1,1,3,7,11.0,sao paulo - sp,SP,5.0,1,0,0.48,home
06579cb253ecd5a3a12a9e6eb6bf8f47,2018Q3,11,61,,1,695.2,4657.3,50,2,10,14.1,sao paulo - sp,SP,5.0,0,2,0.29,home
066a6914e1ebf3ea95a216c73a986b91,2016Q4,1,1,2017Q1,0,79.9,79.9,86,1,1,2.9,foz do iguacu,PR,4.0,1,0,0.72,home
066a6914e1ebf3ea95a216c73a986b91,2017Q1,16,17,2017Q2,0,2220.19,2300.09,11,3,16,5.9,foz do iguacu,PR,5.0,0,2,0.23,toys_leisure
066a6914e1ebf3ea95a216c73a986b91,2017Q2,17,34,2017Q3,0,3454.16,5754.25,1,3,16,8.9,foz do iguacu,PR,5.0,2,0,0.21,toys_leisure
066a6914e1ebf3ea95a216c73a986b91,2017Q3,4,38,2017Q4,0,402.88,6157.13,1,3,4,12.0,foz do iguacu,PR,2.5,2,0,12.24,home
066a6914e1ebf3ea95a216c73a986b91,2017Q4,4,42,2018Q1,0,698.96,6856.09,21,2,4,15.0,foz do iguacu,PR,5.0,0,0,0.22,toys_leisure
066a6914e1ebf3ea95a216c73a986b91,2018Q1,13,55,2018Q2,0,1331.78,8187.87,16,2,12,18.0,foz do iguacu,PR,3.0,3,1,0.32,toys_leisure
066a6914e1ebf3ea95a216c73a986b91,2018Q2,6,61,2018Q3,0,679.9,8867.77,14,3,5,21.1,foz do iguacu,PR,4.0,0,0,0.84,toys_leisure
066a6914e1ebf3ea95a216c73a986b91,2018Q3,5,66,,1,174.59,9042.36,51,2,5,24.1,foz do iguacu,PR,5.0,0,0,0.3,toys_leisure
0691148aee60ca47977c187804f935ae,2017Q4,5,5,2018Q1,0,239.63,239.63,12,2,4,1.2,londrina,PR,4.0,0,0,2.37,toys_leisure
0691148aee60ca47977c187804f935ae,2018Q1,9,14,2018Q2,0,2751.5299999999997,2991.16,10,3,9,4.2,londrina,PR,4.0,0,0,0.34,toys_leisure
0691148aee60ca47977c187804f935ae,2018Q2,15,29,2018Q3,0,2177.1,5168.26,5,3,15,7.3,londrina,PR,5.0,4,2,0.35,toys_leisure
0691148aee60ca47977c187804f935ae,2018Q3,18,47,,1,1119.75,6288.01,34,2,16,10.3,londrina,PR,5.0,1,0,0.29,toys_leisure
0692610d8abe24f287e9fae90ea0bbee,2018Q2,2,2,2018Q3,0,95.5,95.5,3,1,2,0.9,sao paulo,SP,4.0,1,0,0.25,electronics
0692610d8abe24f287e9fae90ea0bbee,2018Q3,2,4,,1,78.49000000000001,173.99,39,2,2,4.0,sao paulo,SP,4.0,2,0,8.92,home
06a2c3af7b3aee5d69171b0e14f0ee87,2018Q1,60,60,2018Q2,0,4569.36,4569.36,0,3,36,2.4,sao luis,MA,5.0,24,24,0.29,beauty_health
06a2c3af7b3aee5d69171b0e14f0ee87,2018Q2,190,250,2018Q3,0,18016.05,22585.41,2,3,58,5.4,sao luis,MA,5.0,49,35,0.44,beauty_health
06a2c3af7b3aee5d69171b0e14f0ee87,2018Q3,135,385,,1,13321.59,35907.0,39,2,39,8.5,sao luis,MA,5.0,51,26,0.27,beauty_health
06bb3a2fe5e7b7a845b13e8fb91bd944,2017Q3,2,2,2017Q4,0,278.6,278.6,9,1,2,0.6,belo horizonte,MG,5.0,0,0,10.27,beauty_health
06bb3a2fe5e7b7a845b13e8fb91bd944,2017Q4,7,9,2018Q1,0,564.0,842.6,17,3,7,3.7,belo horizonte,MG,5.0,0,0,0.28,beauty_health
06bb3a2fe5e7b7a845b13e8fb91bd944,2018Q1,4,13,2018Q2,0,362.2,1204.8,2,3,4,6.7,belo horizonte,MG,4.0,0,0,1.11,beauty_health
06bb3a2fe5e7b7a845b13e8fb91bd944,2018Q2,3,16,2018Q3,0,323.78999999999996,1528.59,6,2,3,9.7,belo horizonte,MG,5.0,0,0,0.29,beauty_health
06bb3a2fe5e7b7a845b13e8fb91bd944,2018Q3,1,17,,1,89.6,1618.19,88,1,1,12.8,belo horizonte,MG,5.0,0,0,17.47,beauty_health
06df0c10d34e459d9672bc77388742eb,2018Q1,3,3,2018Q2,0,1196.0,1196.0,5,1,2,0.5,maringa,PR,4.5,0,1,0.2,toys_leisure
06df0c10d34e459d9672bc77388742eb,2018Q2,15,18,2018Q3,0,5183.0,6379.0,9,3,12,3.5,maringa,PR,5.0,0,2,0.49,toys_leisure
06df0c10d34e459d9672bc77388742eb,2018Q3,8,26,,1,2691.0,9070.0,55,2,7,6.6,maringa,PR,5.0,0,0,0.22,toys_leisure
06e5eefc71ec47ae763c5c6f8db7064f,2017Q2,2,2,2017Q3,0,302.0,302.0,32,1,2,1.7,porto alegre,RS,5.0,2,0,17.99,electronics
06e5eefc71ec47ae763c5c6f8db7064f,2017Q3,6,8,2017Q4,0,1590.06,1892.06,2,3,6,4.8,porto alegre,RS,5.0,0,0,7.49,electronics
06e5eefc71ec47ae763c5c6f8db7064f,2017Q4,12,20,2018Q1,0,2407.68,4299.74,1,3,12,7.9,porto alegre,RS,4.0,0,0,0.31,others
06e5eefc71ec47ae763c5c6f8db7064f,2018Q1,24,44,2018Q2,0,5351.26,9651.0,2,3,21,10.9,porto alegre,RS,4.0,5,0,0.62,electronics
06e5eefc71ec47ae763c5c6f8db7064f,2018Q2,33,77,2018Q3,0,9076.52,18727.52,6,3,29,13.9,porto alegre,RS,4.0,0,2,6.09,electronics
06e5eefc71ec47ae763c5c6f8db7064f,2018Q3,11,88,,1,3564.39,22291.91,39,2,9,17.0,porto alegre,RS,5.0,0,0,0.66,electronics
07017df32dc5f2f1d2801e579548d620,2017Q1,4,4,2018Q3,0,339.5,339.5,0,1,4,0.4,joao pessoa,PB,5.0,0,0,0.56,electronics
07017df32dc5f2f1d2801e579548d620,2018Q3,1,5,,1,149.0,488.5,63,1,1,18.6,joao pessoa,PB,5.0,0,0,33.01,electronics
070d165398b553f3b4b851c216b8a358,2017Q3,2,2,2017Q4,0,311.98,311.98,23,2,2,1.2,sao paulo,SP,3.5,1,0,0.41,pet
070d165398b553f3b4b851c216b8a358,2017Q4,4,6,2018Q1,0,245.95000000000002,557.9300000000001,2,2,4,4.3,sao paulo,SP,4.0,0,1,0.32,pet
070d165398b553f3b4b851c216b8a358,2018Q1,5,11,2018Q2,0,523.9399999999999,1081.87,7,3,5,7.3,sao paulo,SP,3.0,3,3,0.29,pet
070d165398b553f3b4b851c216b8a358,2018Q2,13,24,2018Q3,0,2988.87,4070.74,3,3,12,10.3,sao paulo,SP,5.0,1,0,0.48,pet
070d165398b553f3b4b851c216b8a358,2018Q3,6,30,,1,727.83,4798.57,45,2,6,13.4,sao paulo,SP,2.5,0,1,0.24,pet
0725b8c0f3f906e58f70cbe76b7c748c,2017Q1,5,5,2017Q2,0,1040.51,1040.51,9,3,5,2.3,guarulhos,SP,5.0,15,1,0.21,office
0725b8c0f3f906e58f70cbe76b7c748c,2017Q2,1,6,2018Q2,0,43.98,1084.49,83,1,1,5.4,guarulhos,SP,1.0,2,2,0.31,home
0725b8c0f3f906e58f70cbe76b7c748c,2018Q2,1,7,2018Q3,0,75.66,1160.15,4,1,1,17.5,guarulhos,SP,5.0,0,0,0.34,home
0725b8c0f3f906e58f70cbe76b7c748c,2018Q3,9,16,,1,1125.57,2285.72,54,2,8,20.6,guarulhos,SP,3.0,2,5,0.72,home
0743a0239d764b9a0f959a57d07e36ab,2018Q3,4,4,,1,385.95,385.95,57,2,4,2.3,sao paulo,SP,5.0,0,0,0.23,food_drink
0747d5bb69f0586cc869d8af4c50f93e,2016Q4,2,2,2017Q1,0,72.8,72.8,85,1,2,2.9,saquarema,RJ,4.5,1,0,46.1,beauty_health
0747d5bb69f0586cc869d8af4c50f93e,2017Q1,8,10,2017Q2,0,198.2,271.0,3,3,8,5.9,saquarema,RJ,5.0,4,1,0.23,beauty_health
0747d5bb69f0586cc869d8af4c50f93e,2017Q2,2,12,,1,51.8,322.8,27,2,2,8.9,saquarema,RJ,3.0,0,0,0.62,beauty_health
0761743cbffb25d7148189e9f1a5f03a,2017Q4,1,1,2018Q1,0,175.79999999999998,175.79999999999998,31,1,1,1.0,ribeirao preto,SP,4.0,0,0,41.22,beauty_health
0761743cbffb25d7148189e9f1a5f03a,2018Q1,2,3,,1,65.4,241.2,57,2,2,4.0,ribeirao preto,SP,5.0,0,0,0.5,beauty_health
077c5fae4bea9500e3737b16f71b9d3a,2017Q3,1,1,2017Q4,0,9.6,9.6,11,1,1,0.4,sorocaba,SP,5.0,0,0,0.18,home
077c5fae4bea9500e3737b16f71b9d3a,2017Q4,2,3,2018Q2,0,10.8,20.4,25,2,2,3.4,sorocaba,SP,4.0,0,0,9.74,home
077c5fae4bea9500e3737b16f71b9d3a,2018Q2,1,4,,1,86.4,106.80000000000001,8,1,1,9.5,sorocaba,SP,5.0,3,0,12.33,home
0791d9fc1e30678ecf03d3e55fa108d3,2018Q2,3,3,2018Q3,0,686.0,686.0,21,2,3,1.5,belo horizonte,MG,1.0,0,0,0.53,home
0791d9fc1e30678ecf03d3e55fa108d3,2018Q3,2,5,,1,156.0,842.0,68,1,2,4.6,belo horizonte,MG,4.5,0,0,17.77,home
079d295dcbf06ee8bb1b65ba964eb2b6,2018Q2,2,2,2018Q3,0,56.0,56.0,5,1,1,0.2,sao paulo,SP,4.5,0,0,0.22,tools
079d295dcbf06ee8bb1b65ba964eb2b6,2018Q3,3,5,,1,293.3,349.3,52,2,3,3.2,sao paulo,SP,5.0,0,0,0.22,tools
07a9bc7f61396b658ddf3ac534efe44c,2017Q2,1,1,,1,239.8,239.8,4,1,1,0.1,sao paulo,SP,3.5,0,0,0.18,toys_leisure
07bf9669d84d1f11be443a9dd938f698,2017Q1,1,1,2017Q2,0,48.0,48.0,23,1,1,0.8,sao paulo,SP,5.0,0,0,0.0,home
07bf9669d84d1f11be443a9dd938f698,2017Q2,2,3,2017Q3,0,192.0,240.0,2,2,2,3.8,sao paulo,SP,2.0,0,0,0.2,home
07bf9669d84d1f11be443a9dd938f698,2017Q3,6,9,2017Q4,0,636.0,876.0,49,2,6,6.9,sao paulo,SP,5.0,0,0,0.22,home
07bf9669d84d1f11be443a9dd938f698,2017Q4,2,11,2018Q1,0,168.0,1044.0,89,1,1,9.9,sao paulo,SP,1.0,0,0,24.19,home
07bf9669d84d1f11be443a9dd938f698,2018Q1,1,12,2018Q2,0,48.0,1092.0,0,1,1,12.9,sao paulo,SP,4.0,0,0,63.2,home
07bf9669d84d1f11be443a9dd938f698,2018Q2,6,18,,1,684.0,1776.0,3,3,6,16.0,sao paulo,SP,1.0,0,0,6.3,home
07d75e33f2750d97d467fb57e4dfdd8a,2018Q1,1,1,2018Q2,0,699.9,699.9,25,1,1,0.8,sao paulo,SP,4.0,0,0,25.2,electronics
07d75e33f2750d97d467fb57e4dfdd8a,2018Q2,1,2,,1,22.5,722.4,54,1,1,3.9,sao paulo,SP,1.0,0,0,18.43,small_appliances
07de60b03d150fb3ea09eab5da5e4c8b,2018Q1,2,2,2018Q2,0,179.8,179.8,50,2,2,2.0,ibitinga,SP,3.0,0,1,1.41,home
07de60b03d150fb3ea09eab5da5e4c8b,2018Q2,6,8,2018Q3,0,593.2,773.0,6,2,6,5.0,ibitinga,SP,5.0,0,0,0.43,home
07de60b03d150fb3ea09eab5da5e4c8b,2018Q3,1,9,,1,89.9,862.9,43,1,1,8.1,ibitinga,SP,5.0,0,0,0.43,home
080102cd0a76b09e0dcf55fcacc60e05,2017Q3,6,6,2017Q4,0,250.14,250.14,0,3,5,2.3,belo horizonte,MG,5.0,0,0,0.24,electronics
080102cd0a76b09e0dcf55fcacc60e05,2017Q4,12,18,2018Q1,0,604.07,854.21,2,2,12,5.4,belo horizonte,MG,5.0,0,0,0.26,electronics
080102cd0a76b09e0dcf55fcacc60e05,2018Q1,27,45,2018Q2,0,1178.08,2032.29,1,3,24,8.4,belo horizonte,MG,5.0,0,2,13.45,electronics
080102cd0a76b09e0dcf55fcacc60e05,2018Q2,47,92,2018Q3,0,1950.15,3982.44,6,3,34,11.4,belo horizonte,MG,5.0,1,3,0.45,electronics
080102cd0a76b09e0dcf55fcacc60e05,2018Q3,30,122,,1,1701.99,5684.43,35,2,22,14.5,belo horizonte,MG,5.0,0,0,0.36,electronics
080199a181c46c657dc5aa235411be3b,2017Q3,4,4,2017Q4,0,717.96,717.96,0,1,4,0.3,osasco,SP,5.0,0,0,9.28,automotive
080199a181c46c657dc5aa235411be3b,2017Q4,19,23,2018Q1,0,3306.3100000000004,4024.2700000000004,13,3,17,3.4,osasco,SP,5.0,0,1,0.25,automotive
080199a181c46c657dc5aa235411be3b,2018Q1,36,59,2018Q2,0,7179.6,11203.87,2,3,31,6.4,osasco,SP,5.0,1,1,0.34,automotive
080199a181c46c657dc5aa235411be3b,2018Q2,16,75,2018Q3,0,2857.33,14061.2,8,3,14,9.4,osasco,SP,5.0,1,0,0.34,automotive
080199a181c46c657dc5aa235411be3b,2018Q3,3,78,,1,443.0,14504.2,37,2,3,12.5,osasco,SP,5.0,0,0,0.21,automotive
08061dc0fc165ed41288cc7acde738ee,2017Q1,1,1,2017Q2,0,7.9,7.9,8,1,1,0.3,osasco,SP,3.0,1,1,49.38,electronics
08061dc0fc165ed41288cc7acde738ee,2017Q2,1,2,2017Q3,0,79.0,86.9,2,1,1,3.3,osasco,SP,5.0,0,0,5.9,electronics
08061dc0fc165ed41288cc7acde738ee,2017Q3,1,3,2017Q4,0,58.0,144.9,37,1,1,6.4,osasco,SP,5.0,0,0,0.27,electronics
08061dc0fc165ed41288cc7acde738ee,2017Q4,1,4,,1,7.9,152.8,47,1,1,9.4,osasco,SP,5.0,0,0,63.3,electronics
08084d990eb3f53af056ccbc1730c8a7,2018Q1,2,2,2018Q2,0,65.6,65.6,50,1,2,1.7,sao paulo,SP,4.5,1,0,7.57,electronics
08084d990eb3f53af056ccbc1730c8a7,2018Q2,7,9,2018Q3,0,218.5,284.1,1,2,7,4.7,sao paulo,SP,5.0,2,0,0.35,electronics
08084d990eb3f53af056ccbc1730c8a7,2018Q3,2,11,,1,59.3,343.4,47,2,2,7.8,sao paulo,SP,5.0,0,0,0.43,electronics
081acf3de680d554796c9cf041be7bc2,2017Q4,1,1,2018Q1,0,399.5,399.5,34,1,1,1.1,vespasiano,MG,3.0,0,1,0.4,tools
081acf3de680d554796c9cf041be7bc2,2018Q1,1,2,2018Q2,0,148.0,547.5,84,1,1,4.1,vespasiano,MG,5.0,0,0,0.17,home
081acf3de680d554796c9cf041be7bc2,2018Q2,2,4,,1,1049.8,1597.3,38,2,2,7.2,vespasiano,MG,2.5,1,0,12.18,home
082e0bf4cb865a6533b1e8e498cc0255,2017Q4,4,4,2018Q1,0,753.1,753.1,23,3,4,2.1,botucatu,SP,4.5,0,3,25.62,garden
082e0bf4cb865a6533b1e8e498cc0255,2018Q1,1,5,2018Q2,0,61.8,814.9,49,1,1,5.1,botucatu,SP,5.0,0,0,0.28,garden
082e0bf4cb865a6533b1e8e498cc0255,2018Q2,3,8,2018Q3,0,626.9,1441.8,4,1,3,8.1,botucatu,SP,2.0,0,0,0.59,garden
082e0bf4cb865a6533b1e8e498cc0255,2018Q3,3,11,,1,631.5,2073.3,44,2,3,11.2,botucatu,SP,3.0,0,0,0.49,garden
085f6f7e049c996695fb2074fe38d45e,2018Q1,3,3,2018Q2,0,129.6,129.6,6,2,3,1.1,taubate,SP,5.0,0,0,0.18,automotive
085f6f7e049c996695fb2074fe38d45e,2018Q2,2,5,,1,170.8,300.4,73,1,2,4.1,taubate,SP,4.5,0,0,0.19,home
08633c14ef2db992c11f840f04fad4cd,2017Q4,3,3,2018Q1,0,226.70000000000002,226.70000000000002,11,1,2,0.6,ribeirao pires,SP,4.0,0,0,0.26,toys_leisure
08633c14ef2db992c11f840f04fad4cd,2018Q1,17,20,2018Q2,0,1992.7,2219.4,2,3,17,3.6,ribeirao pires,SP,4.0,0,3,0.6,toys_leisure
